station_id,latitude,longitude,elevation,state,name,first_year,last_year,nobs
MKM00013586,41.95,21.633,233.0,,SKOPJE- AIRPORT,1973,2008,2454
MLM00061202,20.2,0.9833,494.0,,TESSALIT,1948,2010,13490
MLM00061214,18.433,1.35,458.0,,KIDAL,1973,1993,5839
MLM00061223,16.7167,-3.0,263.0,,TOMBOUCTOU,1973,2012,28546
MLM00061226,16.267,-0.05,265.0,,GAO,1940,2005,33724
MLM00061233,15.167,-7.283,271.0,,NARA,1978,1991,9645
MLM00061257,14.482,-11.44,52.0,,KAYES/DAG-DAG,1973,1997,16115
MLM00061265,14.5167,-4.1,276.0,,MOPTI,1973,2023,29952
MLM00061272,13.433,-6.283,288.0,,SEGOU,1945,1990,22146
MLM00061290,12.633,-8.033,329.0,,USAF-DS3-454,1940,1974,18541
MLM00061291,12.5333,-7.95,380.0,,BAMAKO/SENOU,1975,2025,51013
MLXUAAW1257,14.4333,-11.4333,46.0,,KAYES,1940,1957,12798
MLXUAAW1265,14.5,-4.2,268.0,,MOPTI-SEVARE,1940,1957,11065
MLXUAAW1270,13.0667,-9.4833,339.0,,KITA,1953,1957,4283
MOM00060101,35.733,-5.9,19.0,,TANGER (AERODROME),1984,1987,389
MOM00060107,35.183,-3.85,14.0,,AL HOCEIMA,1973,1979,4040
MOM00060115,34.783,-1.95,468.0,,OUJDA,1973,1997,7639
MOM00060119,34.3,-6.6,12.2,,KENITRA PORT LYAUTEY,1948,1970,12065
MOM00060127,34.217,-4.0,510.0,,TAZA,1973,1979,2441
MOM00060150,33.883,-5.533,560.0,,MEKNES,1973,1978,2167
MOM00060155,33.5667,-7.6667,56.0,,CASABLANCA,1949,2025,27407
MOM00060185,32.283,-9.233,45.0,,SAFI,1973,1979,1179
MOM00060191,32.367,-6.4,468.0,,BENI-MELLAL,1986,2025,2640
MOM00060195,32.683,-4.733,1515.0,,MIDELT,1973,1988,2966
MOM00060210,31.933,-4.4,1042.0,,ERRACHIDIA,1974,1995,6598
MOM00060230,31.617,-8.033,466.0,,MARRAKECH,1973,1994,9944
MOM00060250,30.383,-9.567,23.0,,AGADIR INEZGANNE,1969,1991,14085
MOM00060252,30.333,-9.417,74.0,,AGADIR AL MASSIRA,1992,2003,2971
MOM00060265,30.933,-6.9,1140.0,,OUARZAZATE,1973,1983,8186
MOXUAC00132,34.05,-6.7667,79.0,,RABAT,1941,1949,612
MPM00061974,-10.433,56.75,2.0,,AGALEGA,1973,2006,2514
MPM00061986,-16.45,59.617,2.0,,ST. BRANDON,1973,2006,5724
MPM00061988,-19.683,63.417,58.0,,RODRIGUES,1973,2006,10893
MPM00061995,-20.2975,57.4947,423.0,,VACOAS (MAURITIUS),1966,2022,23178
MQM00091066,28.2,-177.3833,5.5,,MIDWAY IS NAS,1947,1991,33263
MRM00061401,25.233,-11.617,364.0,,BIR MOGHREIN,1951,1989,5175
MRM00061403,22.683,-12.7,299.0,,USAF-DS3-455,1941,1983,10744
MRM00061404,22.75,-12.483,343.0,,ZOUERATE,1984,1993,2072
MRM00061415,20.9333,-17.0333,5.0,,NOUADHIBOU,1940,2023,34000
MRM00061421,20.517,-13.067,226.0,,ATAR,1940,1989,22233
MRM00061442,18.1,-15.95,2.0,,NOUAKCHOTT,1941,2023,33909
MRM00061497,16.6,-7.267,269.0,,NEMA,1942,1991,14295
MRM00061498,16.633,-11.4,115.0,,KIFFA,1973,1993,4608
MRXUAAW1499,16.7333,-9.6333,235.0,,AIOUN ELATROUSS,1952,1957,4231
MTM00016597,35.85,14.483,91.0,,LUQA,1949,2000,21963
MUM00041256,23.5953,58.2983,8.4,,MUSCAT INT'L AIRPORT,1978,2025,15908
MUM00041288,20.667,58.9,19.0,,MASIRAH,1983,1985,514
MUM00041316,17.0439,54.1022,23.0,,SALALAH AIRPORT,1973,2025,11847
MUXUAE05791,23.6,58.55,0.0,,BAIT AL FALAJ,1927,1935,4268
MVM00043555,4.1917,73.5292,1.7,,MALE,1975,2011,4090
MVM00043599,-0.6933,73.1556,1.8,,GAN,1961,2021,6051
MXM00076151,28.883,-118.3,23.0,,USAF-DS3-598,1971,1998,13025
MXM00076225,28.6667,-106.0333,1472.0,,CHIHUAHUA,1964,2020,28808
MXM00076256,27.95,-110.8,12.0,,EMPALME,1964,2025,29050
MXM00076370,25.617,-109.05,12.0,,TOPOLOBAMPO,2005,2006,251
MXM00076382,25.533,-103.45,1150.0,,TORREON AIRPORT,1994,2004,1530
MXM00076394,25.8667,-100.2333,448.0,,"AEROP.INTERNACIONAL MONTERREY,",1964,2025,28258
MXM00076405,24.1167,-110.3167,18.0,,LA PAZ,1975,2025,15581
MXM00076458,23.2167,-106.4,3.0,,COLONIA JUAN CARRASCO MAZATLAN,1948,2025,36414
MXM00076491,23.73,-99.11,336.0,,CIUDAD VICTORIA,1948,1951,1366
MXM00076526,22.75,-102.5,2265.0,,"ZACATECAS,ZAC.",2000,2020,6923
MXM00076549,22.283,-97.85,15.0,,TAMPICO,2002,2006,165
MXM00076595,21.0167,-86.85,9.0,,CANCUN,1995,2025,9631
MXM00076612,20.7,-103.3833,1551.0,,GUADALAJARA,1979,2025,16144
MXM00076644,20.95,-89.65,11.0,,AEROP.INTERNACIONAL MERIDA,1948,2025,41259
MXM00076654,19.0667,-104.3333,3.0,,MANZANILLO,1976,2025,20382
MXM00076679,19.4333,-99.1333,2235.0,,AEROP. INTERNACIONAL MEXICO,1948,2025,46354
MXM00076692,19.15,-96.1333,19.0,,"HACIENDA YLANG YLANG VERACRUZ,",1952,2025,34252
MXM00076713,18.633,-91.833,2.0,,CUIDAD DEL CARMEN,2005,2005,185
MXM00076723,18.717,-110.95,35.0,,ISLA SOCORRO,1973,2007,9477
MXM00076743,17.9833,-92.9333,6.0,,VILLAHERMOSA,2005,2025,6117
MXM00076805,16.75,-99.75,3.0,,ACAPULCO,1974,2025,10704
MXM00076833,16.1667,-95.1667,2.0,,SALINA CRUZ,2002,2003,556
MXM00076903,14.9167,-92.25,118.0,,TAPACHULA,2011,2025,2566
MYM00048601,5.3,100.2667,3.0,,PENANG/BAYAN LEPAS,1968,2025,65741
MYM00048602,5.467,100.383,4.0,,BUTTERWORTH AB,1958,1984,24732
MYM00048615,6.1667,102.2833,5.0,,KOTA BHARU,1973,2025,61161
MYM00048620,4.2167,100.7,7.0,,SITIAWAN,1973,2018,52733
MYM00048647,3.117,101.55,27.0,,KUALA LUMPUR SUBANG,1971,1998,23589
MYM00048648,3.1,101.65,46.0,,PETALING JAYA,1984,1999,10635
MYM00048650,2.7167,101.7,21.0,,KUALA LUMPUR INTERNATIONAL AIR,1999,2025,30558
MYM00048657,3.7833,103.2167,15.0,,KUANTAN,1971,2025,55866
MYM00096413,1.4833,110.3333,22.0,,KUCHING,1973,2025,60487
MYM00096441,3.2,113.0333,3.0,,BINTULU,1973,2025,59637
MYM00096471,5.9333,116.05,2.0,,KOTA KINABALU,1969,2025,58889
MYM00096481,4.2667,117.8833,20.0,,TAWAU,1979,2025,23647
MYM00096491,5.9,118.0667,10.0,,SANDAKAN,1973,2018,47253
MZM00067215,-12.983,40.533,50.0,,PEMBA,1950,1973,3898
MZM00067217,-13.3,35.233,1365.0,,LICHINGA,1954,1981,1908
MZM00067237,-15.1,39.283,441.0,,NAMPULA,1972,2005,4237
MZM00067261,-16.183,33.583,150.0,,TETE,1953,1983,2074
MZM00067283,-17.883,36.883,16.0,,QUELIMANE,1951,1984,2266
MZM00067297,-19.8,34.9,16.0,,BEIRA,1938,1984,8665
MZM00067323,-23.867,35.383,15.0,,INHAMBANE,1950,1983,4808
MZM00067341,-25.917,32.567,44.0,,MAPUTO/MAVALANE,1937,1996,20132
MZXUAE04824,-14.95,40.67,15.0,,MOSSURIL,1939,1955,3085
MZXUAE5856A,-15.03,40.67,11.0,,LUMBO,1956,1968,2531
NCM00091577,-20.567,164.283,23.0,,KOUMAC,1973,2004,11482
NCM00091582,-20.767,167.233,28.0,,OUANAHAM,1973,2004,7206
NCM00091592,-22.2761,166.4528,70.0,,NOUMEA (NLLE-CALEDONIE),1960,2025,44757
NFM00094996,-29.0389,167.9408,113.0,,NORFOLK ISLAND AERO,1943,2025,75538
NGM00061017,18.683,12.917,355.0,,BILMA,1950,2001,21154
NGM00061024,16.9667,7.9833,501.0,,AGADEZ,1947,2025,49808
NGM00061052,13.4833,2.1667,223.0,,NIAMEY-AERO,1940,2025,79936
NGM00061075,13.8,5.25,272.0,,BIRNI-N'KONNI,1955,2012,30210
NGM00061080,13.467,7.083,372.0,,MARADI,1980,2002,18937
NGM00061090,13.7833,8.9833,452.0,,ZINDER,1940,2012,42220
NHM00091554,-15.517,167.217,44.0,,PEKOA AIRPORT,1973,1979,661
NHM00091557,-17.7,168.3,20.0,,BAUERFIELD (EFATE),1986,2025,7370
NHM00091558,-17.75,168.3,18.0,,USAF-DS3-628,1950,1985,12955
NHM00091568,-20.233,169.767,7.0,,ANEITYUM,1978,1979,125
NIM00065046,12.05,8.5333,472.5,,KANO,1972,2024,3389
NIM00065082,11.85,13.083,354.0,,MAIDUGURI,1973,1984,593
NIM00065123,9.617,6.533,260.0,,MINNA,1974,1980,440
NIM00065125,9.25,7.0,343.1,,ABUJA,2006,2016,966
NIM00065201,6.583,3.333,38.0,,LAGOS/IKEJA,1953,1975,3244
NIM00065202,6.5,3.3833,19.0,,LAGOS/OSHODI,1966,2021,1446
NIM00065257,6.467,7.55,137.0,,ENUGU,1978,1983,469
NLM00006210,52.167,4.433,1.0,,VALKENBURG,1994,2002,583
NLM00006235,52.9269,4.7811,1.2,,DE KOOIJ VK,1921,2014,2980
NLM00006242,53.25,4.917,4.0,,VLIELAND,1977,2002,6804
NLM00006260,52.0989,5.1797,1.9,,DE BILT AWS,1911,2025,69822
NNM00078866,18.0333,-63.1167,3.0,,JULIANA AIRPORT,1956,2025,26619
NOM00001010,69.3153,16.1308,10.0,,ANDOYA,2014,2025,6543
NOM00001030,69.7,19.02,12.0,,TROMSO,1939,1959,3783
NOM00001152,67.2669,14.3586,11.0,,BODO VI,1942,2014,38388
NOM00001241,63.7056,9.6117,10.0,,ORLAND III,1959,2025,43360
NOM00001384,60.2,11.083,201.0,,OSLO/GARDERMOEN,1949,2001,27726
NOM00001400,56.5422,3.2236,52.0,,EKOFISK,1994,2025,18325
NOM00001415,58.8742,5.665,37.0,,STAVANGER/SOLA,1949,2025,47079
NOM00001492,59.9428,10.7194,95.0,,OSLO-BLINDERN,2001,2025,1149
NOXUAC04176,60.38,5.33,36.0,,BERGEN,1940,1942,179
NOXUAC04178,68.47,17.5,23.0,,NARVIK,1940,1941,128
NOXUAE05479,59.97,11.03,106.0,,KJELLER,1930,1944,1688
NPM00044454,27.7,85.367,1337.0,,KATHMANDU AIRPORT,1977,1980,651
NRM00091532,-0.5167,166.9167,7.0,,NAURU ARC-2,1951,2013,6251
NSM00081202,5.95,-57.033,2.0,,NICKERIE,1977,1980,382
NSM00081209,4.35,-54.417,52.0,,STOELMANSEILAND,1977,1979,153
NSM00081225,5.45,-55.2,16.0,,ZANDERIJ,1974,1986,2383
NSM00081250,3.783,-56.15,323.0,,TAFELBERG,1977,1979,228
NSM00081251,2.033,-56.117,265.0,,SIPALIWINI,1977,1986,331
NSM00081253,3.367,-57.333,165.0,,COEROENI,1977,1986,254
NUM00078730,14.067,-83.367,20.0,,PUERTO CABEZAS,1973,1983,4028
NUM00078741,12.15,-86.167,56.0,,MANAGUA A.C.SANDINO,1947,2007,2831
NZM00093012,-35.1,173.267,54.0,,KAITAIA,1973,1996,14537
NZM00093072,-36.3,174.7,452.0,,USAF-DS3-637,1994,2006,14699
NZM00093112,-36.7928,174.6214,30.0,,WHENUAPAI,1957,2025,23082
NZM00093115,-36.85,174.78,5.0,,AUCKLAND,1949,1957,2917
NZM00093119,-37.017,174.8,6.0,,AUCKLAND AIRPORT,1967,1988,23126
NZM00093246,-38.117,176.317,285.0,,USAF-DS3-638,1973,1991,1331
NZM00093291,-38.6667,177.9833,5.0,,GISBORNE AERODROME,1973,2011,28604
NZM00093308,-39.0167,174.1833,28.0,,NEW PLYMOUTH AERO,1973,2011,31460
NZM00093337,-39.467,175.683,821.0,,USAF-DS3-640,1968,1978,2309
NZM00093401,-40.2,175.383,53.0,,USAF-DS3-641,1973,1984,15086
NZM00093417,-40.9044,174.9839,6.0,,PARAPARAUMU AERODROME,1973,2025,36216
NZM00093431,-41.3,174.63,548.0,,USAF-DS3-642,1994,2006,11389
NZM00093434,-41.283,174.767,127.0,,USAF-DS3-643,1973,1984,15783
NZM00093545,-41.3,173.217,5.0,,USAF-DS3-644,1973,1991,9292
NZM00093614,-42.7167,170.9833,45.0,,HOKITIKA AERODROME,1973,2012,26046
NZM00093677,-42.417,173.7,101.0,,KAIKOURA,1973,1991,5055
NZM00093769,-43.78,172.02,124.0,,USAF-DS3-645,1994,2006,12149
NZM00093780,-43.483,172.55,30.0,,CHRISTCHURCH,1954,1996,31931
NZM00093817,-45.0378,169.6839,370.0,,LAUDER UPPER AIR,2016,2024,390
NZM00093844,-46.4108,168.3178,2.0,,INVERCARGILL AIRPORT,1950,2025,65376
NZM00093890,-45.933,170.2,1.0,,USAF-DS3-647,1973,1991,4415
NZM00093944,-52.55,169.15,15.0,,USAF-DS3-648,1957,1995,18776
NZM00093986,-43.95,-176.5667,44.0,,CHATHAM ISL/TUUTA,1956,2011,16841
NZM00093997,-29.2447,-177.9289,47.7,,RAOUL ISLAND,1952,2020,25282
ODM00062840,9.55,31.65,388.0,,MALKAL,1935,1981,4130
ODM00062880,7.7,28.017,438.0,,WAU,1974,1982,717
ODM00062941,4.867,31.6,457.0,,JUBA,1936,1981,1813
PAM00086068,-22.0167,-60.6167,167.0,,MARISCAL ESTIGARRIBIA,2001,2005,708
PAM00086218,-25.2333,-57.5167,83.0,,AEROPUERTO SILVIO PETTIROSSI,1975,2025,6173
PEM00084377,-3.783,-73.3,126.0,,IQUITOS,1973,1980,705
PEM00084378,-3.7333,-73.25,117.0,,MORONA,2003,2010,691
PEM00084390,-4.567,-81.233,85.0,,TALARA,1973,1980,1823
PEM00084401,-5.2,-80.6,49.0,,PIURA,2002,2007,919
PEM00084416,-5.1833,-80.6,52.0,,PIURA GRUP7,2003,2011,517
PEM00084452,-6.783,-79.817,30.0,,CHICLAYO,1973,1984,1504
PEM00084515,-8.367,-74.567,149.0,,PUCALLPA,1973,1979,328
PEM00084628,-12.0167,-77.1167,12.0,,LIMA/CALLAO,1957,2021,15909
PEM00084629,-12.15,-77.0,80.0,,LAS PALMAS,2009,2010,389
PEM00084691,-13.733,-76.217,7.0,,PISCO,1973,1979,1501
PEM00084752,-16.333,-71.567,2539.0,,AREQUIPA,1973,2006,3138
PFM00048860,16.55,111.617,6.0,,HOANG SA (PATTLE),1973,1973,417
PFM00059981,16.8333,112.3333,5.0,,XISHA DAO,1958,2025,44930
PKM00041506,35.9217,71.8,1499.0,,CHITRAL,1975,2024,10189
PKM00041515,35.5667,71.7833,1464.0,,DROSH,1949,2024,14204
PKM00041516,35.9167,74.3333,1453.0,,GILGIT,1976,2003,521
PKM00041529,34.0333,71.9333,329.0,,PESHAWAR,1926,2022,39487
PKM00041560,33.8667,70.0833,1725.0,,PARACHINAR,1975,2009,2376
PKM00041571,33.6167,73.1,507.0,,ISLAMABAD AIRPORT,1973,2009,7050
PKM00041594,32.05,72.667,188.0,,SARGODHA,1970,2007,19138
PKM00041598,32.9333,73.7167,232.0,,JHELUM,1949,2025,25196
PKM00041600,32.5,74.5333,255.0,,SIALKOT,2003,2025,997
PKM00041620,31.35,69.467,1407.0,,ZHOB,1938,1981,8789
PKM00041624,31.8167,70.9167,172.0,,DERA ISMAIL KHAN,1935,2025,18919
PKM00041640,31.55,74.3333,214.0,,LAHORE CITY,1960,2025,25031
PKM00041661,30.2667,66.9167,1620.0,,QUETTA (SHEIKH MANDA),1926,2019,22030
PKM00041675,30.2,71.4333,122.0,,MULTAN,1940,2025,25026
PKM00041678,29.95,73.25,162.0,,BAHAWALNAGAR,1980,2025,1180
PKM00041685,29.8833,69.7167,1097.0,,BARKHAN,1973,2009,1029
PKM00041696,29.0333,66.5833,2015.0,,KALAT,2005,2007,172
PKM00041710,28.8167,62.75,682.0,,NOKKUNDI,1973,2018,1323
PKM00041712,28.8833,64.4,848.0,,DAL BANDIN,1940,2019,8885
PKM00041715,28.3,68.4667,55.0,,JACOBABAD,1935,2025,30207
PKM00041718,28.65,70.6833,87.0,,KHANPUR,1949,2025,28825
PKM00041739,26.9667,64.1,980.0,,PANJGUR,1973,2018,8843
PKM00041744,27.8333,66.6333,1231.0,,KHUZDAR,1973,2018,1098
PKM00041749,26.25,68.3667,37.0,,NAWABSHAH,1973,2023,15370
PKM00041756,25.0667,61.8,56.0,,JIWANI,1938,2017,17618
PKM00041759,25.2667,63.4833,4.0,,PASNI,2003,2003,119
PKM00041764,25.3833,68.4167,28.0,,HYDERABAD,2002,2021,980
PKM00041768,25.5167,69.7833,5.0,,CHHOR,1949,2024,23572
PKM00041780,24.9,67.1333,21.0,,KARACHI AIRPORT,1926,2025,56576
PKXUAE05548,31.62,74.4,217.0,,LAHORE,1926,1956,12639
PKXUAE05801,25.13,62.32,0.0,,GWADAR,1927,1935,4276
PKXUAE05835,27.7,68.92,80.0,,SUKKUR,1935,1935,668
PLM00012105,54.2,16.1833,34.0,,KOSZALIN,1965,1971,1537
PLM00012120,54.7536,17.5347,1.8,,LEBA,1972,2025,43997
PLM00012330,52.417,16.85,84.0,,POZNAN,1959,1992,31289
PLM00012374,52.4078,20.9564,94.2,,LEGIONOWO,1956,2025,63454
PLM00012375,52.18,20.97,65.0,,WARSZAWA,1920,1956,1720
PLM00012425,51.1131,16.8811,119.6,,WROCLAW I,1956,2025,49705
PLXUAC03751,50.28,21.43,167.0,,MIELEC,1957,1960,738
PLXUAE05764,51.12,17.03,118.0,,WROCLAW,1920,1920,146
PMM00078801,9.333,-79.983,52.0,,USAF-DS3-601,1973,1978,590
PMM00078807,8.9667,-79.5667,7.0,,COROZAL OESTE,1946,2025,45542
POM00008507,39.0833,-28.0333,26.0,,GRACIOSA/AERODROME,2009,2017,2170
POM00008508,38.7678,-27.0856,73.0,,LAJES (ACORES),1946,2025,58493
POM00008522,32.6333,-16.9,58.0,,FUNCHAL,1948,2025,31011
POM00008535,38.72,-9.15,95.4,,LISBOA/GEOFISICO,1939,1944,669
POM00008545,41.233,-8.683,77.0,,PORTO/PEDRAS RUBRAS,1973,1981,1615
POM00008549,40.2,-8.417,140.0,,COIMBRA,1973,1975,458
POM00008554,37.017,-7.967,8.0,,FARO/AEROPORTO,1973,1983,1831
POM00008579,38.7667,-9.1333,104.0,,LISBOA/GAGO COUTINHO,1948,2019,41537
PPM00092035,-9.3833,147.2167,48.0,,PORT MORESBY W.O.,1944,2015,50727
PPM00092044,-2.05,147.4167,4.0,,MOMOTE W.O.,1950,2013,23953
PPM00094014,-5.217,145.783,4.0,,USAF-DS3-650,1950,1995,18232
PPM00094027,-6.733,147.0,8.0,,USAF-DS3-652,1947,1987,29142
PPM00094047,-5.567,146.55,47.0,,USAF-DS3-655,1994,1996,240
PPM00094076,-2.567,150.817,7.0,,USAF-DS3-656,1992,1994,609
PPM00094085,-4.217,152.183,9.0,,USAF-DS3-657,1950,1988,27819
PPM00094087,-10.7,152.833,14.0,,USAF-DS3-658,1976,1995,2055
PSM00091408,7.3333,134.4833,30.0,,KOROR/CAROLINE IS.,1950,2025,49340
PUM00061766,11.87,-15.5,29.0,,BISSAU,1952,1967,2569
QAM00041169,25.2731,51.6081,4.0,,HAMAD INTERNATIONAL AIRPORT,1978,2025,11836
REM00061980,-20.8925,55.5286,20.0,,SAINT-DENIS/GILLOT (REUNION),1973,2025,27171
REM00061984,-21.333,55.483,53.0,,ST. PIERRE/FONDS,1973,1990,5723
RIM00013275,44.7667,20.4167,203.0,,BEOGRAD/KOSUTNJAK,1971,2025,38169
RIM00013276,44.7833,20.5333,243.0,,BEOGRAD/SELENO BRD,1955,1971,8769
RIM00013388,43.3333,21.9,203.0,,NIS,1973,2025,9802
RMM00091250,11.35,162.35,5.0,,ENEWETAK,1946,1979,16361
RMM00091254,11.52,165.55,3.0,,BIKINI,1952,1958,294
RMM00091258,11.233,169.85,2.0,,UTIRIK ATOLL M.ISL,1958,1974,577
RMM00091366,8.7333,167.7333,2.0,,KWAJALEIN/BUCHOLZ AAF,1949,2024,41779
RMM00091369,5.917,169.65,3.0,,JALUIT ATOLL,1973,1974,130
RMM00091371,9.467,170.25,3.0,,WOTJE ATOLL,1973,1974,299
RMM00091376,7.0683,171.2942,3.9,,MAJURO/MARSHALL IS. INTNL.,1952,2025,51276
RMXUA912505,11.3,167.48,3.0,,RONGERIK,1954,1954,145
ROM00015010,47.717,22.883,124.0,,SATU MARE,1974,1993,1507
ROM00015014,47.667,23.5,218.0,,BAIA MARE,1974,1982,1152
ROM00015023,47.633,26.25,350.0,,SUCEAVA,1974,1982,513
ROM00015080,47.033,21.9,140.0,,ORADEA,1974,1982,822
ROM00015090,47.167,27.633,104.0,,IASI,1974,1991,1100
ROM00015120,46.7778,23.5714,410.0,,CLUJ-NAPOCA,1951,2012,38157
ROM00015145,46.533,24.533,309.0,,TG. MURES,1977,1993,1169
ROM00015150,46.583,26.983,184.0,,BACAU,1974,1996,1500
ROM00015200,46.167,21.317,117.0,,ARAD,1973,1993,7175
ROM00015230,45.867,22.9,231.0,,DEVA,1974,1982,887
ROM00015235,45.833,24.933,429.0,,FAGARAS,1991,1993,154
ROM00015247,45.767,21.25,88.0,,TIMISOARA,1974,1982,862
ROM00015260,45.783,24.083,443.0,,SIBIU,1974,1989,813
ROM00015300,45.7,25.533,538.0,,BRASOV-GHIMBAV,1974,1984,588
ROM00015302,45.5,25.583,1093.0,,PREDEAL,1977,1988,913
ROM00015310,45.5,28.2,71.0,,GALATI,1973,1989,7351
ROM00015350,45.15,26.817,96.0,,BUZAU,1977,1992,652
ROM00015360,45.15,29.667,3.0,,SULINA,1991,1998,178
ROM00015410,44.633,22.633,77.0,,DROBETA TURNU SEVER,1974,1993,953
ROM00015420,44.5106,26.0781,90.0,,BUCURESTI BANEASA,1950,2025,57408
ROM00015450,44.317,23.867,195.0,,CRAIOVA,1974,1982,548
ROM00015480,44.217,28.633,13.0,,CONSTANTA,1965,2001,27610
ROM00015490,43.75,24.883,31.0,,TR. MAGURELE,1977,1981,218
RPM00098135,20.45,121.967,11.0,,BASCO,1973,1983,867
RPM00098223,18.1828,120.5342,4.0,,LAOAG,1950,2025,20644
RPM00098233,17.6375,121.7525,61.0,,TUGUEGARAO,2017,2025,4921
RPM00098322,15.317,120.383,161.0,,CROW VALLEY GUNNERY,1973,1988,3166
RPM00098327,15.167,120.567,155.0,,CLARK AB,1947,1991,35753
RPM00098328,16.4039,120.6014,1500.0,,BAGUIO,1973,2024,10452
RPM00098426,14.8,120.267,19.0,,SUBIC BAY WEATHER,1973,1992,1333
RPM00098433,14.5814,121.3692,646.1,,TANAY,2000,2025,10551
RPM00098444,13.1506,123.7283,16.0,,LEGASPI,1973,2025,13119
RPM00098618,9.7403,118.7586,13.0,,PUERTO PRINCESA,1973,2025,11438
RPM00098630,10.85,121.033,4.0,,CUYO,1974,1979,270
RPM00098645,10.333,123.9,35.0,,LAHUG,1949,1973,2175
RPM00098646,10.3222,123.98,23.0,,MACTAN,1973,2025,15424
RPM00098653,9.8,125.5,55.0,,SURIGAO,1973,1979,347
RPM00098747,8.4089,124.6119,186.0,,LUMBIA AIRPORT,2014,2024,5074
RPM00098753,7.1278,125.6547,17.0,,DAVAO AIRPORT,1978,2025,12109
RPM00098754,7.067,125.6,20.0,,USAF-DS3-676,1973,1973,105
RPM00098836,6.9,122.067,6.0,,ZAMBOANGA,1949,1985,4876
RQM00078526,18.4317,-65.9919,4.0,PR,SAN JUAN/INT.,1946,2025,56584
RQW00011603,18.5,-67.1333,65.2,PR,AGUADILLA RAMEY AFB,1940,1957,6711
RQW00011607,18.0167,-66.5,9.4,PR,PONCE LOSEY FIELD,1941,1948,4773
RQW00011611,18.25,-67.1333,7.9,PR,MAYAGUEZ,1942,1943,104
RSM00020046,80.6264,58.0589,21.0,,POLARGMO IM. E.T. KRENKELJA,1957,2025,41197
RSM00020047,80.45,52.8,5.0,,BUKHTA TIKHAYA/GUKER IS.,1934,1956,4385
RSM00020069,79.5,76.98,12.0,,OSTROV VIZE,1955,1991,26148
RSM00020274,77.5,82.23,23.0,,OSTROV UEDINENIA,1957,1991,24206
RSM00020292,77.7131,104.2919,12.0,,GMO IM.E.K. FEDOROVA,1919,2025,45053
RSM00020353,76.95,68.58,8.0,,MYS ZHELANIA,1935,1993,29248
RSM00020357,76.1833,62.5667,9.0,,RUSSKAJA GAVAN,1953,1954,246
RSM00020667,73.33,70.03,6.0,,IM POPOVA,1953,1995,11828
RSM00020674,73.5136,80.4064,42.0,,OSTROV DIKSON,1938,2025,48192
RSM00020744,72.3667,52.7,18.0,,MALYE KARMAKULY,1950,2025,37592
RSM00020891,71.9772,102.4664,31.2,,HATANGA,1949,2012,34969
RSM00021358,76.15,152.83,14.0,,OSTROV ZOHOVA,1958,1991,20329
RSM00021432,76.0,137.8667,11.5,,OSTROV KOTEL'NYJ,1946,2025,43411
RSM00021504,74.67,112.93,60.0,,OSTROV PREOBRAZHENIA,1958,1996,28488
RSM00021647,73.2,143.533,23.0,,USAF-DS3-167,1958,1997,27652
RSM00021824,71.5833,128.9167,6.0,,TIKSI,1939,2025,52132
RSM00021946,70.6167,147.8833,44.0,,CHOKURDAH,1955,2025,30407
RSM00021965,70.63,162.4,38.0,,OSTROV CHETYREKHSTOLBO,1924,1994,32761
RSM00021982,70.967,-178.65,4.0,,OSTROV VRANGELYA,1954,1999,29475
RSM00022113,68.9833,33.1167,121.0,,MURMANSK,1939,2018,57433
RSM00022165,68.65,43.3,48.0,,KANIN NOS,1953,1962,4393
RSM00022217,67.1692,32.3542,26.0,,KANDALAKSHA,1957,2025,53193
RSM00022271,67.8767,44.1742,4.8,,SHOJNA,1963,2025,48729
RSM00022522,64.95,34.65,8.0,,KEM,1950,2025,56212
RSM00022543,64.6247,40.5114,4.0,,ARHANGEL'SK,1939,2025,64360
RSM00022768,62.1,42.9,50.0,,SENKURSK,1953,1954,255
RSM00022802,61.717,30.717,18.0,,SORTAVALA,1920,1990,36418
RSM00022820,61.8167,34.2667,110.0,,PETROZAVODSK,1957,2025,47917
RSM00022845,61.5067,38.9347,124.0,,KARGOPOL,1962,2025,38505
RSM00023022,69.783,61.783,49.0,,AMDERMA,1947,1998,34229
RSM00023074,69.4,86.17,28.0,,DUDINKA,1951,1960,5076
RSM00023078,69.3472,88.2639,60.0,,NORIL'SK,1974,2025,38404
RSM00023146,68.47,73.6,2.0,,MYS KAMENNY,1955,1991,29022
RSM00023205,67.625,53.0175,5.4,,NAR'JAN-MAR,1946,2025,61205
RSM00023274,67.47,86.57,30.0,,IGARKA,1950,1974,13709
RSM00023330,66.5319,66.6744,14.8,,SALEHARD,1948,2025,59970
RSM00023415,65.1167,57.1,56.0,,PECHORA,1953,2025,58459
RSM00023472,65.7944,87.9889,37.5,,TURUHANSK,1951,2025,60143
RSM00023552,64.917,77.817,27.0,,TARKO-SALE,1955,1998,33211
RSM00023802,61.6767,50.7806,116.0,,SYKTYVKAR,1947,2025,62167
RSM00023884,61.5806,90.0306,62.0,,BOR,1950,2025,55036
RSM00023921,60.6833,60.45,93.0,,IVDEL,1953,2025,55139
RSM00023933,61.0278,69.1189,44.0,,HANTY-MANSIJSK,1946,2025,55552
RSM00023955,60.4333,77.8667,47.0,,ALEKSANDROVSKOE,1949,2025,59790
RSM00024125,68.5,112.4333,207.0,,OLENEK,1954,2018,41890
